label,script,command,result,ok,notok,total
full-sley-5029c71f-wave-5,t4067-diff-partial-clone.sh,t4067-diff-partial-clone.sh,FAIL,1,8,9
full-sley-5029c71f-wave-5,t4100-apply-stat.sh,t4100-apply-stat.sh,PASS,25,0,25
full-sley-5029c71f-wave-5,t4108-apply-threeway.sh,t4108-apply-threeway.sh,PASS,18,0,18
full-sley-5029c71f-wave-5,t4116-apply-reverse.sh,t4116-apply-reverse.sh,PASS,7,0,7
full-sley-5029c71f-wave-5,t4124-apply-ws-rule.sh,t4124-apply-ws-rule.sh,FAIL,84,2,86
full-sley-5029c71f-wave-5,t4132-apply-removal.sh,t4132-apply-removal.sh,FAIL,8,6,14
full-sley-5029c71f-wave-5,t4140-apply-ita.sh,t4140-apply-ita.sh,FAIL,2,5,7
full-sley-5029c71f-wave-5,t4203-mailmap.sh,t4203-mailmap.sh,PASS,81,0,81
full-sley-5029c71f-wave-5,t4211-line-log.sh,t4211-line-log.sh,PASS,95,0,95
full-sley-5029c71f-wave-5,t4255-am-submodule.sh,t4255-am-submodule.sh,FAIL,29,4,33
full-sley-5029c71f-wave-5,t5004-archive-corner-cases.sh,t5004-archive-corner-cases.sh,PASS,14,0,14
full-sley-5029c71f-wave-5,t5305-include-tag.sh,t5305-include-tag.sh,FAIL,9,6,15
full-sley-5029c71f-wave-5,t5313-pack-bounds-checks.sh,t5313-pack-bounds-checks.sh,FAIL,3,6,9
full-sley-5029c71f-wave-5,t5321-pack-large-objects.sh,t5321-pack-large-objects.sh,PASS,2,0,2
full-sley-5029c71f-wave-5,t5329-pack-objects-cruft.sh,t5329-pack-objects-cruft.sh,PASS,25,0,25
full-sley-5029c71f-wave-5,t5400-send-pack.sh,t5400-send-pack.sh,PASS,17,0,17
full-sley-5029c71f-wave-5,t5408-send-pack-stdin.sh,t5408-send-pack-stdin.sh,PASS,10,0,10
full-sley-5029c71f-wave-5,t5504-fetch-receive-strict.sh,t5504-fetch-receive-strict.sh,PASS,29,0,29
full-sley-5029c71f-wave-5,t5513-fetch-track.sh,t5513-fetch-track.sh,PASS,2,0,2
full-sley-5029c71f-wave-5,t5521-pull-options.sh,t5521-pull-options.sh,PASS,22,0,22
full-sley-5029c71f-wave-5,t5529-push-errors.sh,t5529-push-errors.sh,FAIL,5,3,8
full-sley-5029c71f-wave-5,t5537-fetch-shallow.sh,t5537-fetch-shallow.sh,PASS,17,0,17
full-sley-5029c71f-wave-5,t5552-skipping-fetch-negotiator.sh,t5552-skipping-fetch-negotiator.sh,FAIL,0,6,6
full-sley-5029c71f-wave-5,t5580-unc-paths.sh,t5580-unc-paths.sh,SKIP,0,0,0
full-sley-5029c71f-wave-5,t5605-clone-local.sh,t5605-clone-local.sh,PASS,23,0,23
full-sley-5029c71f-wave-5,t5614-clone-submodules-shallow.sh,t5614-clone-submodules-shallow.sh,FAIL,4,5,9
full-sley-5029c71f-wave-5,t5700-protocol-v1.sh,t5700-protocol-v1.sh,FAIL,17,7,24
full-sley-5029c71f-wave-5,t5731-protocol-v2-bundle-uri-git.sh,t5731-protocol-v2-bundle-uri-git.sh,FAIL,4,4,8
full-sley-5029c71f-wave-5,t5814-proto-disable-ext.sh,t5814-proto-disable-ext.sh,PASS,27,0,27
full-sley-5029c71f-wave-5,t6005-rev-list-count.sh,t6005-rev-list-count.sh,PASS,6,0,6
full-sley-5029c71f-wave-5,t6013-rev-list-reverse-parents.sh,t6013-rev-list-reverse-parents.sh,PASS,3,0,3
full-sley-5029c71f-wave-5,t6022-rev-list-missing.sh,t6022-rev-list-missing.sh,PASS,40,0,40
full-sley-5029c71f-wave-5,t6102-rev-list-unexpected-objects.sh,t6102-rev-list-unexpected-objects.sh,FAIL,13,9,22
full-sley-5029c71f-wave-5,t6130-pathspec-noglob.sh,t6130-pathspec-noglob.sh,PASS,21,0,21
full-sley-5029c71f-wave-5,t6200-fmt-merge-msg.sh,t6200-fmt-merge-msg.sh,PASS,37,0,37
full-sley-5029c71f-wave-5,t6404-recursive-merge.sh,t6404-recursive-merge.sh,FAIL,4,2,6
full-sley-5029c71f-wave-5,t6413-merge-crlf.sh,t6413-merge-crlf.sh,PASS,3,0,3
full-sley-5029c71f-wave-5,t6422-merge-rename-corner-cases.sh,t6422-merge-rename-corner-cases.sh,FAIL,16,10,26
full-sley-5029c71f-wave-5,t6430-merge-recursive.sh,t6430-merge-recursive.sh,FAIL,33,3,36
full-sley-5029c71f-wave-5,t6438-submodule-directory-file-conflicts.sh,t6438-submodule-directory-file-conflicts.sh,PASS,48,8,56
full-sley-5029c71f-wave-5,t7002-mv-sparse-checkout.sh,t7002-mv-sparse-checkout.sh,PASS,22,0,22
full-sley-5029c71f-wave-5,t7012-skip-worktree-writing.sh,t7012-skip-worktree-writing.sh,PASS,11,0,11
full-sley-5029c71f-wave-5,t7101-reset-empty-subdirs.sh,t7101-reset-empty-subdirs.sh,PASS,10,0,10
full-sley-5029c71f-wave-5,t7111-reset-table.sh,t7111-reset-table.sh,PASS,42,0,42
full-sley-5029c71f-wave-5,t7402-submodule-rebase.sh,t7402-submodule-rebase.sh,PASS,6,0,6
full-sley-5029c71f-wave-5,t7413-submodule-is-active.sh,t7413-submodule-is-active.sh,PASS,10,0,10
full-sley-5029c71f-wave-5,t7422-submodule-output.sh,t7422-submodule-output.sh,PASS,18,0,18
full-sley-5029c71f-wave-5,t7502-commit-porcelain.sh,t7502-commit-porcelain.sh,PASS,82,0,82
full-sley-5029c71f-wave-5,t7510-signed-commit.sh,t7510-signed-commit.sh,PASS,29,0,29
full-sley-5029c71f-wave-5,t7518-ident-corner-cases.sh,t7518-ident-corner-cases.sh,PASS,5,0,5
full-sley-5029c71f-wave-5,t7600-merge.sh,t7600-merge.sh,PASS,83,0,83
full-sley-5029c71f-wave-5,t7608-merge-messages.sh,t7608-merge-messages.sh,PASS,5,0,5
full-sley-5029c71f-wave-5,t7701-repack-unpack-unreachable.sh,t7701-repack-unpack-unreachable.sh,PASS,9,0,9
full-sley-5029c71f-wave-5,t7813-grep-icase-iso.sh,t7813-grep-icase-iso.sh,PASS,2,0,2
full-sley-5029c71f-wave-5,t8003-blame-corner-cases.sh,t8003-blame-corner-cases.sh,PASS,30,0,30
full-sley-5029c71f-wave-5,t8011-blame-split-file.sh,t8011-blame-split-file.sh,PASS,10,0,10
full-sley-5029c71f-wave-5,t9210-scalar.sh,t9210-scalar.sh,PASS,22,0,22
full-sley-5029c71f-wave-5,t9306-fast-import-signed-tags.sh,t9306-fast-import-signed-tags.sh,FAIL,19,7,26
full-sley-5029c71f-wave-6,t0005-signals.sh,t0005-signals.sh,FAIL,2,3,5
full-sley-5029c71f-wave-6,t0014-alias.sh,t0014-alias.sh,FAIL,21,2,23
full-sley-5029c71f-wave-6,t0024-crlf-archive.sh,t0024-crlf-archive.sh,PASS,3,0,3
full-sley-5029c71f-wave-6,t0033-safe-directory.sh,t0033-safe-directory.sh,PASS,22,0,22
full-sley-5029c71f-wave-6,t0055-beyond-symlinks.sh,t0055-beyond-symlinks.sh,FAIL,1,2,3
full-sley-5029c71f-wave-6,t0070-fundamental.sh,t0070-fundamental.sh,PASS,11,0,11
full-sley-5029c71f-wave-6,t0100-previous.sh,t0100-previous.sh,PASS,6,0,6
full-sley-5029c71f-wave-6,t0211-trace2-perf.sh,t0211-trace2-perf.sh,PASS,17,0,17
full-sley-5029c71f-wave-6,t0411-clone-from-partial.sh,t0411-clone-from-partial.sh,PASS,7,0,7
full-sley-5029c71f-wave-6,t0612-reftable-jgit-compatibility.sh,t0612-reftable-jgit-compatibility.sh,SKIP,0,0,0
full-sley-5029c71f-wave-6,t1005-read-tree-reset.sh,t1005-read-tree-reset.sh,PASS,7,0,7
full-sley-5029c71f-wave-6,t1013-read-tree-submodule.sh,t1013-read-tree-submodule.sh,PASS,58,10,68
full-sley-5029c71f-wave-6,t1060-object-corruption.sh,t1060-object-corruption.sh,PASS,16,1,17
full-sley-5029c71f-wave-6,t1303-wacky-config.sh,t1303-wacky-config.sh,PASS,11,0,11
full-sley-5029c71f-wave-6,t1311-config-optional.sh,t1311-config-optional.sh,PASS,3,0,3
full-sley-5029c71f-wave-6,t1406-submodule-ref-store.sh,t1406-submodule-ref-store.sh,PASS,15,0,15
full-sley-5029c71f-wave-6,t1414-reflog-walk.sh,t1414-reflog-walk.sh,FAIL,5,7,12
full-sley-5029c71f-wave-6,t1422-show-ref-exists.sh,t1422-show-ref-exists.sh,PASS,13,0,13
full-sley-5029c71f-wave-6,t1463-refs-optimize.sh,t1463-refs-optimize.sh,PASS,47,0,47
full-sley-5029c71f-wave-6,t1507-rev-parse-upstream.sh,t1507-rev-parse-upstream.sh,PASS,29,0,29
full-sley-5029c71f-wave-6,t1515-rev-parse-outside-repo.sh,t1515-rev-parse-outside-repo.sh,PASS,4,0,4
full-sley-5029c71f-wave-6,t1901-repo-structure.sh,t1901-repo-structure.sh,FAIL,0,5,5
full-sley-5029c71f-wave-6,t2008-checkout-subdir.sh,t2008-checkout-subdir.sh,PASS,9,0,9
full-sley-5029c71f-wave-6,t2016-checkout-patch.sh,t2016-checkout-patch.sh,PASS,19,0,19
full-sley-5029c71f-wave-6,t2024-checkout-dwim.sh,t2024-checkout-dwim.sh,PASS,23,0,23
full-sley-5029c71f-wave-6,t2071-restore-patch.sh,t2071-restore-patch.sh,PASS,15,0,15
full-sley-5029c71f-wave-6,t2103-update-index-ignore-missing.sh,t2103-update-index-ignore-missing.sh,PASS,5,0,5
full-sley-5029c71f-wave-6,t2202-add-addremove.sh,t2202-add-addremove.sh,PASS,3,0,3
full-sley-5029c71f-wave-6,t2402-worktree-list.sh,t2402-worktree-list.sh,PASS,27,0,27
full-sley-5029c71f-wave-6,t3000-ls-files-others.sh,ls-files,PASS,15,0,15
full-sley-5029c71f-wave-6,t3008-ls-files-lazy-init-name-hash.sh,t3008-ls-files-lazy-init-name-hash.sh,PASS,1,0,1
full-sley-5029c71f-wave-6,t3050-subprojects-fetch.sh,t3050-subprojects-fetch.sh,PASS,4,0,4
full-sley-5029c71f-wave-6,t3105-ls-tree-output.sh,t3105-ls-tree-output.sh,PASS,60,0,60
full-sley-5029c71f-wave-6,t3207-branch-submodule.sh,t3207-branch-submodule.sh,FAIL,3,17,20
full-sley-5029c71f-wave-6,t3307-notes-man.sh,t3307-notes-man.sh,PASS,3,0,3
full-sley-5029c71f-wave-6,t3401-rebase-and-am-rename.sh,t3401-rebase-and-am-rename.sh,PASS,8,2,10
full-sley-5029c71f-wave-6,t3409-rebase-environ.sh,t3409-rebase-environ.sh,PASS,3,0,3
full-sley-5029c71f-wave-6,t3420-rebase-autostash.sh,t3420-rebase-autostash.sh,PASS,52,0,52
full-sley-5029c71f-wave-6,t3428-rebase-signoff.sh,t3428-rebase-signoff.sh,PASS,7,0,7
full-sley-5029c71f-wave-6,t3436-rebase-more-options.sh,t3436-rebase-more-options.sh,PASS,19,0,19
full-sley-5029c71f-wave-6,t3501-revert-cherry-pick.sh,t3501-revert-cherry-pick.sh,PASS,21,0,21
full-sley-5029c71f-wave-6,t3509-cherry-pick-merge-df.sh,t3509-cherry-pick-merge-df.sh,FAIL,6,3,9
full-sley-5029c71f-wave-6,t3602-rm-sparse-checkout.sh,t3602-rm-sparse-checkout.sh,FAIL,8,5,13
full-sley-5029c71f-wave-6,t3800-mktag.sh,t3800-mktag.sh,PASS,151,0,151
full-sley-5029c71f-wave-6,t3907-stash-show-config.sh,t3907-stash-show-config.sh,FAIL,5,5,10
full-sley-5029c71f-wave-6,t4003-diff-rename-1.sh,t4003-diff-rename-1.sh,FAIL,4,3,7
full-sley-5029c71f-wave-6,t4011-diff-symlink.sh,t4011-diff-symlink.sh,FAIL,5,3,8
full-sley-5029c71f-wave-6,t4019-diff-wserror.sh,t4019-diff-wserror.sh,FAIL,19,2,21
full-sley-5029c71f-wave-6,t4028-format-patch-mime-headers.sh,t4028-format-patch-mime-headers.sh,PASS,3,0,3
full-sley-5029c71f-wave-6,t4036-format-patch-signer-mime.sh,t4036-format-patch-signer-mime.sh,PASS,5,0,5
full-sley-5029c71f-wave-6,t4044-diff-index-unique-abbrev.sh,t4044-diff-index-unique-abbrev.sh,PASS,2,0,2
full-sley-5029c71f-wave-6,t4052-stat-output.sh,t4052-stat-output.sh,PASS,91,0,91
full-sley-5029c71f-wave-6,t4060-diff-submodule-option-diff-format.sh,t4060-diff-submodule-option-diff-format.sh,PASS,51,0,51
full-sley-5029c71f-wave-6,t4068-diff-symmetric-merge-base.sh,t4068-diff-symmetric-merge-base.sh,PASS,36,0,36
full-sley-5029c71f-wave-6,t4101-apply-nonl.sh,t4101-apply-nonl.sh,PASS,12,0,12
full-sley-5029c71f-wave-6,t4109-apply-multifrag.sh,t4109-apply-multifrag.sh,FAIL,0,3,3
full-sley-5029c71f-wave-6,t4117-apply-reject.sh,t4117-apply-reject.sh,PASS,8,0,8
full-sley-5029c71f-wave-6,t4125-apply-ws-fuzz.sh,t4125-apply-ws-fuzz.sh,PASS,4,0,4
full-sley-5029c71f-wave-6,t4133-apply-filenames.sh,t4133-apply-filenames.sh,FAIL,2,2,4
full-sley-5029c71f-wave-6,t4150-am.sh,t4150-am.sh,PASS,87,0,87
full-sley-5029c71f-wave-6,t4204-patch-id.sh,t4204-patch-id.sh,PASS,25,1,26
full-sley-5029c71f-wave-6,t4212-log-corrupt.sh,t4212-log-corrupt.sh,PASS,13,0,13
full-sley-5029c71f-wave-6,t4257-am-interactive.sh,t4257-am-interactive.sh,PASS,4,0,4
full-sley-5029c71f-wave-6,t5150-request-pull.sh,t5150-request-pull.sh,FAIL,2,8,10
full-sley-5029c71f-wave-6,t5306-pack-nobase.sh,t5306-pack-nobase.sh,PASS,4,0,4
full-sley-5029c71f-wave-6,t5314-pack-cycle-detection.sh,t5314-pack-cycle-detection.sh,PASS,2,0,2
full-sley-5029c71f-wave-6,t5322-pack-objects-sparse.sh,t5322-pack-objects-sparse.sh,PASS,11,0,11
full-sley-5029c71f-wave-6,t5330-no-lazy-fetch-with-commit-graph.sh,t5330-no-lazy-fetch-with-commit-graph.sh,FAIL,3,1,4
full-sley-5029c71f-wave-6,t5401-update-hooks.sh,t5401-update-hooks.sh,FAIL,11,2,13
full-sley-5029c71f-wave-6,t5409-colorize-remote-messages.sh,t5409-colorize-remote-messages.sh,FAIL,4,10,14
full-sley-5029c71f-wave-6,t5505-remote.sh,t5505-remote.sh,PASS,129,1,130
full-sley-5029c71f-wave-6,t5514-fetch-multiple.sh,t5514-fetch-multiple.sh,PASS,25,0,25
full-sley-5029c71f-wave-6,t5522-pull-symlink.sh,t5522-pull-symlink.sh,PASS,4,0,4
full-sley-5029c71f-wave-6,t5530-upload-pack-error.sh,t5530-upload-pack-error.sh,FAIL,3,8,11
full-sley-5029c71f-wave-6,t5538-push-shallow.sh,t5538-push-shallow.sh,FAIL,2,6,8
full-sley-5029c71f-wave-6,t5553-set-upstream.sh,t5553-set-upstream.sh,PASS,21,0,21
full-sley-5029c71f-wave-6,t5582-fetch-negative-refspec.sh,t5582-fetch-negative-refspec.sh,FAIL,10,6,16
full-sley-5029c71f-wave-6,t5606-clone-options.sh,t5606-clone-options.sh,PASS,21,0,21
full-sley-5029c71f-wave-6,t5615-alternate-env.sh,t5615-alternate-env.sh,FAIL,7,2,9
full-sley-5029c71f-wave-6,t5701-git-serve.sh,t5701-git-serve.sh,PASS,25,0,25
full-sley-5029c71f-wave-6,t5750-bundle-uri-parse.sh,t5750-bundle-uri-parse.sh,PASS,13,0,13
full-sley-5029c71f-wave-6,t5815-submodule-protos.sh,t5815-submodule-protos.sh,PASS,8,0,8
full-sley-5029c71f-wave-6,t6006-rev-list-format.sh,t6006-rev-list-format.sh,FAIL,77,3,80
full-sley-5029c71f-wave-6,t6014-rev-list-all.sh,t6014-rev-list-all.sh,PASS,4,0,4
full-sley-5029c71f-wave-6,t6030-bisect-porcelain.sh,t6030-bisect-porcelain.sh,PASS,97,0,97
full-sley-5029c71f-wave-6,t6110-rev-list-sparse.sh,t6110-rev-list-sparse.sh,PASS,2,0,2
full-sley-5029c71f-wave-6,t6131-pathspec-icase.sh,t6131-pathspec-icase.sh,SKIP,0,0,0
full-sley-5029c71f-wave-6,t6300-for-each-ref.sh,t6300-for-each-ref.sh,PASS,429,0,429
full-sley-5029c71f-wave-6,t6405-merge-symlinks.sh,t6405-merge-symlinks.sh,PASS,7,0,7
full-sley-5029c71f-wave-6,t6414-merge-rename-nocruft.sh,t6414-merge-rename-nocruft.sh,PASS,3,0,3
full-sley-5029c71f-wave-6,t6423-merge-rename-directories.sh,t6423-merge-rename-directories.sh,FAIL,73,9,82
full-sley-5029c71f-wave-6,t6431-merge-criscross.sh,t6431-merge-criscross.sh,PASS,2,0,2
full-sley-5029c71f-wave-6,t6439-merge-co-error-msgs.sh,t6439-merge-co-error-msgs.sh,FAIL,1,5,6
full-sley-5029c71f-wave-6,t7003-filter-branch.sh,t7003-filter-branch.sh,FAIL,36,12,48
full-sley-5029c71f-wave-6,t7030-verify-tag.sh,t7030-verify-tag.sh,PASS,16,0,16
full-sley-5029c71f-wave-6,t7102-reset.sh,t7102-reset.sh,PASS,38,0,38
full-sley-5029c71f-wave-6,t7112-reset-submodule.sh,t7112-reset-submodule.sh,FAIL,69,13,82
full-sley-5029c71f-wave-6,t7403-submodule-sync.sh,t7403-submodule-sync.sh,PASS,18,0,18
full-sley-5029c71f-wave-6,t7414-submodule-mistakes.sh,t7414-submodule-mistakes.sh,PASS,5,0,5
full-sley-5029c71f-wave-6,t7423-submodule-symlinks.sh,t7423-submodule-symlinks.sh,PASS,6,0,6
full-sley-5029c71f-wave-6,t7503-pre-commit-and-pre-merge-commit-hooks.sh,t7503-pre-commit-and-pre-merge-commit-hooks.sh,PASS,22,0,22
full-sley-5029c71f-wave-6,t7511-status-index.sh,t7511-status-index.sh,PASS,24,0,24
full-sley-5029c71f-wave-6,t7519-status-fsmonitor.sh,t7519-status-fsmonitor.sh,FAIL,18,15,33
full-sley-5029c71f-wave-6,t7601-merge-pull-config.sh,t7601-merge-pull-config.sh,PASS,65,0,65
full-sley-5029c71f-wave-6,t7609-mergetool--lib.sh,t7609-mergetool--lib.sh,PASS,1,0,1
full-sley-5029c71f-wave-6,t7702-repack-cyclic-alternate.sh,t7702-repack-cyclic-alternate.sh,PASS,2,0,2
full-sley-5029c71f-wave-6,t7814-grep-recurse-submodules.sh,t7814-grep-recurse-submodules.sh,PASS,27,7,34
full-sley-5029c71f-wave-6,t8004-blame-with-conflicts.sh,t8004-blame-with-conflicts.sh,PASS,3,0,3
full-sley-5029c71f-wave-6,t8012-blame-colors.sh,t8012-blame-colors.sh,PASS,120,0,120
full-sley-5029c71f-wave-6,t9211-scalar-clone.sh,t9211-scalar-clone.sh,PASS,14,0,14
full-sley-5029c71f-wave-6,t9350-fast-export.sh,t9350-fast-export.sh,PASS,72,1,73
full-sley-5029c71f-wave-7,t0006-date.sh,t0006-date.sh,PASS,149,0,149
full-sley-5029c71f-wave-7,t0017-env-helper.sh,t0017-env-helper.sh,PASS,5,0,5
full-sley-5029c71f-wave-7,t0025-crlf-renormalize.sh,t0025-crlf-renormalize.sh,PASS,3,0,3
full-sley-5029c71f-wave-7,t0034-root-safe-directory.sh,t0034-root-safe-directory.sh,SKIP,0,0,0
full-sley-5029c71f-wave-7,t0056-git-C.sh,t0056-git-C.sh,PASS,11,0,11
full-sley-5029c71f-wave-7,t0071-sort.sh,t0071-sort.sh,PASS,1,0,1
full-sley-5029c71f-wave-7,t0101-at-syntax.sh,t0101-at-syntax.sh,PASS,8,0,8
full-sley-5029c71f-wave-7,t0212-trace2-event.sh,t0212-trace2-event.sh,PASS,11,0,11
full-sley-5029c71f-wave-7,t0450-txt-doc-vs-help.sh,t0450-txt-doc-vs-help.sh,FAIL,881,15,896
full-sley-5029c71f-wave-7,t0613-reftable-write-options.sh,t0613-reftable-write-options.sh,PASS,11,0,11
full-sley-5029c71f-wave-7,t1006-cat-file.sh,cat-file,PASS,290,1,291
full-sley-5029c71f-wave-7,t1014-read-tree-confusing.sh,t1014-read-tree-confusing.sh,PASS,28,0,28
full-sley-5029c71f-wave-7,t1090-sparse-checkout-scope.sh,t1090-sparse-checkout-scope.sh,FAIL,5,2,7
full-sley-5029c71f-wave-7,t1304-default-acl.sh,t1304-default-acl.sh,PASS,4,0,4
full-sley-5029c71f-wave-7,t1350-config-hooks-path.sh,t1350-config-hooks-path.sh,PASS,4,0,4
full-sley-5029c71f-wave-7,t1407-worktree-ref-store.sh,t1407-worktree-ref-store.sh,PASS,4,0,4
full-sley-5029c71f-wave-7,t1415-worktree-refs.sh,t1415-worktree-refs.sh,FAIL,6,4,10
full-sley-5029c71f-wave-7,t1423-ref-backend.sh,t1423-ref-backend.sh,PASS,36,0,36
full-sley-5029c71f-wave-7,t1500-rev-parse.sh,rev-parse,PASS,82,0,82
full-sley-5029c71f-wave-7,t1508-at-combinations.sh,t1508-at-combinations.sh,PASS,35,0,35
full-sley-5029c71f-wave-7,t1517-outside-repo.sh,t1517-outside-repo.sh,FAIL,332,36,368
full-sley-5029c71f-wave-7,t2000-conflict-when-checking-files-out.sh,t2000-conflict-when-checking-files-out.sh,PASS,6,0,6
full-sley-5029c71f-wave-7,t2009-checkout-statinfo.sh,t2009-checkout-statinfo.sh,PASS,3,0,3
full-sley-5029c71f-wave-7,t2017-checkout-orphan.sh,t2017-checkout-orphan.sh,PASS,13,0,13
full-sley-5029c71f-wave-7,t2025-checkout-no-overlay.sh,t2025-checkout-no-overlay.sh,PASS,6,0,6
full-sley-5029c71f-wave-7,t2072-restore-pathspec-file.sh,t2072-restore-pathspec-file.sh,PASS,12,0,12
full-sley-5029c71f-wave-7,t2104-update-index-skip-worktree.sh,t2104-update-index-skip-worktree.sh,PASS,7,0,7
full-sley-5029c71f-wave-7,t2203-add-intent.sh,t2203-add-intent.sh,PASS,19,0,19
full-sley-5029c71f-wave-7,t2403-worktree-move.sh,t2403-worktree-move.sh,FAIL,27,6,33
full-sley-5029c71f-wave-7,t3001-ls-files-others-exclude.sh,t3001-ls-files-others-exclude.sh,FAIL,19,8,27
full-sley-5029c71f-wave-7,t3009-ls-files-others-nonsubmodule.sh,t3009-ls-files-others-nonsubmodule.sh,PASS,2,0,2
full-sley-5029c71f-wave-7,t3060-ls-files-with-tree.sh,t3060-ls-files-with-tree.sh,PASS,8,0,8
full-sley-5029c71f-wave-7,t3200-branch.sh,t3200-branch.sh,PASS,167,0,167
full-sley-5029c71f-wave-7,t3211-peel-ref.sh,t3211-peel-ref.sh,PASS,8,0,8
full-sley-5029c71f-wave-7,t3308-notes-merge.sh,t3308-notes-merge.sh,PASS,19,0,19
full-sley-5029c71f-wave-7,t3402-rebase-merge.sh,t3402-rebase-merge.sh,PASS,13,0,13
full-sley-5029c71f-wave-7,t3412-rebase-root.sh,t3412-rebase-root.sh,PASS,25,0,25
full-sley-5029c71f-wave-7,t3421-rebase-topology-linear.sh,t3421-rebase-topology-linear.sh,PASS,63,1,64
full-sley-5029c71f-wave-7,t3429-rebase-edit-todo.sh,t3429-rebase-edit-todo.sh,PASS,7,0,7
full-sley-5029c71f-wave-7,t3437-rebase-fixup-options.sh,t3437-rebase-fixup-options.sh,FAIL,9,4,13
full-sley-5029c71f-wave-7,t3502-cherry-pick-merge.sh,t3502-cherry-pick-merge.sh,PASS,12,0,12
full-sley-5029c71f-wave-7,t3510-cherry-pick-sequence.sh,t3510-cherry-pick-sequence.sh,PASS,52,3,55
full-sley-5029c71f-wave-7,t3650-replay-basics.sh,t3650-replay-basics.sh,FAIL,43,5,48
full-sley-5029c71f-wave-7,t3900-i18n-commit.sh,t3900-i18n-commit.sh,PASS,38,0,38
full-sley-5029c71f-wave-7,t3908-stash-in-worktree.sh,t3908-stash-in-worktree.sh,PASS,2,0,2
full-sley-5029c71f-wave-7,t4004-diff-rename-symlink.sh,t4004-diff-rename-symlink.sh,PASS,4,0,4
full-sley-5029c71f-wave-7,t4012-diff-binary.sh,t4012-diff-binary.sh,PASS,13,0,13
full-sley-5029c71f-wave-7,t4020-diff-external.sh,t4020-diff-external.sh,PASS,72,0,72
full-sley-5029c71f-wave-7,t4029-diff-trailing-space.sh,t4029-diff-trailing-space.sh,PASS,1,0,1
full-sley-5029c71f-wave-7,t4037-diff-r-t-dirs.sh,t4037-diff-r-t-dirs.sh,PASS,2,0,2
full-sley-5029c71f-wave-7,t4045-diff-relative.sh,t4045-diff-relative.sh,PASS,38,1,39
full-sley-5029c71f-wave-7,t4053-diff-no-index.sh,t4053-diff-no-index.sh,PASS,41,0,41
full-sley-5029c71f-wave-7,t4061-diff-indent.sh,t4061-diff-indent.sh,FAIL,28,5,33
full-sley-5029c71f-wave-7,t4069-remerge-diff.sh,t4069-remerge-diff.sh,FAIL,2,14,16
full-sley-5029c71f-wave-7,t4102-apply-rename.sh,t4102-apply-rename.sh,FAIL,4,1,5
full-sley-5029c71f-wave-7,t4110-apply-scan.sh,t4110-apply-scan.sh,FAIL,0,1,1
full-sley-5029c71f-wave-7,t4118-apply-empty-context.sh,t4118-apply-empty-context.sh,PASS,3,0,3
full-sley-5029c71f-wave-7,t4126-apply-empty.sh,t4126-apply-empty.sh,FAIL,3,5,8
full-sley-5029c71f-wave-7,t4134-apply-submodule.sh,t4134-apply-submodule.sh,FAIL,1,1,2
full-sley-5029c71f-wave-7,t4151-am-abort.sh,t4151-am-abort.sh,PASS,20,0,20
full-sley-5029c71f-wave-7,t4205-log-pretty-formats.sh,t4205-log-pretty-formats.sh,FAIL,120,5,125
full-sley-5029c71f-wave-7,t4213-log-tabexpand.sh,t4213-log-tabexpand.sh,FAIL,8,1,9
full-sley-5029c71f-wave-7,t4300-merge-tree.sh,t4300-merge-tree.sh,PASS,22,0,22
full-sley-5029c71f-wave-7,t5200-update-server-info.sh,t5200-update-server-info.sh,PASS,8,0,8
full-sley-5029c71f-wave-7,t5307-pack-missing-commit.sh,t5307-pack-missing-commit.sh,PASS,5,0,5
full-sley-5029c71f-wave-7,t5315-pack-objects-compression.sh,t5315-pack-objects-compression.sh,FAIL,5,4,9
full-sley-5029c71f-wave-7,t5323-pack-redundant.sh,t5323-pack-redundant.sh,PASS,18,0,18
full-sley-5029c71f-wave-7,t5331-pack-objects-stdin.sh,t5331-pack-objects-stdin.sh,PASS,18,0,18
full-sley-5029c71f-wave-7,t5402-post-merge-hook.sh,t5402-post-merge-hook.sh,PASS,7,0,7
full-sley-5029c71f-wave-7,t5410-receive-pack.sh,t5410-receive-pack.sh,FAIL,1,4,5
full-sley-5029c71f-wave-7,t5506-remote-groups.sh,t5506-remote-groups.sh,FAIL,7,2,9
full-sley-5029c71f-wave-7,t5515-fetch-merge-logic.sh,t5515-fetch-merge-logic.sh,PASS,65,0,65
full-sley-5029c71f-wave-7,t5523-push-upstream.sh,t5523-push-upstream.sh,PASS,17,0,17
full-sley-5029c71f-wave-7,t5531-deep-submodule-push.sh,t5531-deep-submodule-push.sh,PASS,29,0,29
full-sley-5029c71f-wave-7,t5543-atomic-push.sh,t5543-atomic-push.sh,PASS,13,0,13
full-sley-5029c71f-wave-7,t5554-noop-fetch-negotiator.sh,t5554-noop-fetch-negotiator.sh,PASS,1,0,1
full-sley-5029c71f-wave-7,t5583-push-branches.sh,t5583-push-branches.sh,FAIL,4,4,8
full-sley-5029c71f-wave-7,t5607-clone-bundle.sh,t5607-clone-bundle.sh,FAIL,8,8,16
full-sley-5029c71f-wave-7,t5616-partial-clone.sh,t5616-partial-clone.sh,FAIL,36,11,47
full-sley-5029c71f-wave-7,t5702-protocol-v2.sh,t5702-protocol-v2.sh,FAIL,53,32,85
